gameId,teamCity,teamName,gameType,season,astPct,astRatio,astTo,defRating,drebPct,eDefRating,eNetRating,eOffRating,ePace,efgPct,gameDate,home,matchup,netRating,offRating,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,pace,pacePer40,pie,poss,rebPct,teamAbbreviation,tmTovPct,tsPct,wl
0022400152,Atlanta,Hawks,Regular Season,2024-25,0.58,20.9,1.81,113.3,0.615,566.3,76.5,642.9,19.6,0.653,2024-11-03,0.0,ATL @ NOP,15.3,128.6,New Orleans,1610612740,Pelicans,0.333,98.0,81.67,0.601,98.0,0.495,ATL,16.3,0.675,W
0022400152,New Orleans,Pelicans,Regular Season,2024-25,0.564,15.8,1.22,128.6,0.667,642.9,-76.5,566.3,19.6,0.522,2024-11-03,1.0,NOP vs. ATL,-15.3,113.3,Atlanta,1610612737,Hawks,0.385,98.0,81.67,0.399,98.0,0.505,NOP,18.4,0.562,L
0022400153,Orlando,Magic,Regular Season,2024-25,0.613,13.7,1.27,106.9,0.717,534.7,-113.9,420.8,20.2,0.376,2024-11-03,0.0,ORL @ DAL,-22.8,84.2,Dallas,1610612742,Mavericks,0.302,101.0,84.17,0.328,101.0,0.477,ORL,14.9,0.419,L
0022400153,Dallas,Mavericks,Regular Season,2024-25,0.595,18.0,1.32,84.2,0.698,420.8,113.9,534.7,20.2,0.553,2024-11-03,1.0,DAL vs. ORL,22.8,106.9,Orlando,1610612753,Magic,0.283,101.0,84.17,0.672,101.0,0.523,DAL,18.8,0.568,W
0022400154,Milwaukee,Bucks,Regular Season,2024-25,0.5,16.2,1.4,114.9,0.86,574.3,-9.9,564.4,20.2,0.587,2024-11-04,0.0,MIL @ CLE,-2.0,112.9,Cleveland,1610612739,Cavaliers,0.182,101.0,84.17,0.493,101.0,0.543,MIL,14.9,0.616,L
0022400154,Cleveland,Cavaliers,Regular Season,2024-25,0.609,20.6,2.8,112.9,0.818,564.4,9.9,574.3,20.2,0.599,2024-11-04,1.0,CLE vs. MIL,2.0,114.9,Milwaukee,1610612749,Bucks,0.14,101.0,84.17,0.507,101.0,0.457,CLE,9.9,0.6,W
0022400155,San Francisco,Warriors,Regular Season,2024-25,0.659,19.3,4.14,108.7,0.745,543.7,57.3,601.0,20.7,0.515,2024-11-04,0.0,GSW @ WAS,11.5,120.2,Washington,1610612764,Wizards,0.293,103.5,86.25,0.544,104.0,0.513,GSW,6.7,0.558,W
0022400155,Washington,Wizards,Regular Season,2024-25,0.69,19.9,2.9,120.2,0.707,601.0,-57.3,543.7,20.7,0.49,2024-11-04,1.0,WAS vs. GSW,-11.5,108.7,San Francisco,1610612744,Warriors,0.255,103.5,86.25,0.456,103.0,0.487,WAS,9.7,0.532,L
0022400156,Los Angeles,Lakers,Regular Season,2024-25,0.757,20.3,2.15,116.2,0.611,580.8,-55.3,525.5,19.7,0.488,2024-11-04,0.0,LAL @ DET,-11.1,105.1,Detroit,1610612765,Pistons,0.235,98.5,82.08,0.473,98.0,0.429,LAL,13.3,0.532,L
0022400156,Detroit,Pistons,Regular Season,2024-25,0.489,15.5,1.83,105.1,0.765,525.5,55.3,580.8,19.7,0.51,2024-11-04,1.0,DET vs. LAL,11.1,116.2,Los Angeles,1610612747,Lakers,0.389,98.5,82.08,0.527,99.0,0.571,DET,12.1,0.544,W
0022400157,Boston,Celtics,Regular Season,2024-25,0.563,18.8,2.08,87.7,0.759,438.7,147.0,585.7,21.1,0.576,2024-11-04,0.0,BOS @ ATL,29.4,117.1,Atlanta,1610612737,Hawks,0.222,105.5,87.92,0.628,105.0,0.491,BOS,12.4,0.587,W
0022400157,Atlanta,Hawks,Regular Season,2024-25,0.622,16.2,1.15,117.1,0.778,585.7,-147.0,438.7,21.1,0.449,2024-11-04,1.0,ATL vs. BOS,-29.4,87.7,Boston,1610612738,Celtics,0.241,105.5,87.92,0.372,106.0,0.509,ATL,18.9,0.484,L
0022400158,Memphis,Grizzlies,Regular Season,2024-25,0.674,20.3,1.93,115.2,0.689,576.1,-22.9,553.2,18.6,0.516,2024-11-04,0.0,MEM @ BKN,-4.6,110.6,Brooklyn,1610612751,Nets,0.449,93.0,77.5,0.527,94.0,0.564,MEM,16.0,0.538,L
0022400158,Brooklyn,Nets,Regular Season,2024-25,0.7,20.9,2.0,110.6,0.551,553.2,22.9,576.1,18.6,0.554,2024-11-04,1.0,BKN vs. MEM,4.6,115.2,Memphis,1610612763,Grizzlies,0.311,93.0,77.5,0.473,92.0,0.436,BKN,15.2,0.577,W
0022400159,Miami,Heat,Regular Season,2024-25,0.649,17.5,2.18,122.0,0.682,609.9,-24.8,585.1,18.5,0.524,2024-11-04,1.0,MIA vs. SAC,-5.0,117.0,Sacramento,1610612758,Kings,0.373,92.5,77.08,0.518,94.0,0.516,MIA,11.7,0.56,L
0022400159,Sacramento,Kings,Regular Season,2024-25,0.523,18.0,1.64,117.0,0.627,585.1,24.8,609.9,18.5,0.57,2024-11-04,0.0,SAC @ MIA,5.0,122.0,Miami,1610612748,Heat,0.318,92.5,77.08,0.482,91.0,0.484,SAC,15.4,0.599,W
0022400160,Chicago,Bulls,Regular Season,2024-25,0.8,24.0,4.0,131.1,0.674,655.3,-43.7,611.7,20.6,0.547,2024-11-04,1.0,CHI vs. UTA,-8.7,122.3,Utah,1610612762,Jazz,0.231,103.0,85.83,0.458,103.0,0.432,CHI,8.7,0.594,L
0022400160,Utah,Jazz,Regular Season,2024-25,0.729,23.0,2.69,122.3,0.769,611.7,43.7,655.3,20.6,0.629,2024-11-04,0.0,UTA @ CHI,8.7,131.1,Chicago,1610612741,Bulls,0.326,103.0,85.83,0.542,103.0,0.568,UTA,12.6,0.66,W
0022400161,New York,Knicks,Regular Season,2024-25,0.588,15.6,2.0,117.2,0.63,586.0,-58.8,527.2,18.5,0.449,2024-11-04,0.0,NYK @ HOU,-11.8,105.4,Houston,1610612745,Rockets,0.281,92.5,77.08,0.414,92.0,0.437,NYK,10.9,0.499,L
0022400161,Houston,Rockets,Regular Season,2024-25,0.488,16.0,1.91,105.4,0.719,527.2,58.8,586.0,18.5,0.534,2024-11-04,1.0,HOU vs. NYK,11.8,117.2,New York,1610612752,Knicks,0.37,92.5,77.08,0.586,93.0,0.563,HOU,11.8,0.568,W
0022400162,Charlotte,Hornets,Regular Season,2024-25,0.543,14.7,1.36,116.3,0.762,581.6,-102.3,479.4,19.5,0.455,2024-11-04,0.0,CHA @ MIN,-20.5,95.9,Minnesota,1610612750,Timberwolves,0.259,97.5,81.25,0.375,97.0,0.479,CHA,14.4,0.489,L
0022400162,Minnesota,Timberwolves,Regular Season,2024-25,0.59,17.6,1.53,95.9,0.741,479.4,102.3,581.6,19.5,0.608,2024-11-04,1.0,MIN vs. CHA,20.5,116.3,Charlotte,1610612766,Hornets,0.238,97.5,81.25,0.625,98.0,0.521,MIN,15.3,0.63,W
0022400163,Orlando,Magic,Regular Season,2024-25,0.69,14.9,1.05,101.0,0.766,505.0,-75.0,430.0,20.1,0.384,2024-11-04,0.0,ORL @ OKC,-15.0,86.0,Oklahoma City,1610612760,Thunder,0.259,100.5,83.75,0.422,100.0,0.495,ORL,19.0,0.458,L
0022400163,Oklahoma City,Thunder,Regular Season,2024-25,0.59,17.0,1.35,86.0,0.741,430.0,75.0,505.0,20.1,0.529,2024-11-04,1.0,OKC vs. ORL,15.0,101.0,Orlando,1610612753,Magic,0.234,100.5,83.75,0.578,101.0,0.505,OKC,16.8,0.554,W
0022400164,New Orleans,Pelicans,Regular Season,2024-25,0.632,18.0,1.5,128.3,0.634,641.3,-109.4,531.9,18.6,0.512,2024-11-04,1.0,NOP vs. POR,-21.9,106.4,Portland,1610612757,Trail Blazers,0.37,93.0,77.5,0.405,94.0,0.494,NOP,17.0,0.549,L
0022400164,Portland,Trail Blazers,Regular Season,2024-25,0.457,16.4,1.75,106.4,0.63,531.9,109.4,641.3,18.6,0.607,2024-11-04,0.0,POR @ NOP,21.9,128.3,New Orleans,1610612740,Pelicans,0.366,93.0,77.5,0.595,92.0,0.506,POR,13.0,0.624,W
0022400165,Dallas,Mavericks,Regular Season,2024-25,0.63,20.7,3.22,126.4,0.773,632.1,-27.3,604.8,21.1,0.601,2024-11-04,1.0,DAL vs. IND,-5.5,121.0,Indiana,1610612754,Pacers,0.13,105.5,87.92,0.467,105.0,0.444,DAL,8.6,0.635,L
0022400165,Indiana,Pacers,Regular Season,2024-25,0.556,20.5,3.0,121.0,0.87,604.8,27.3,632.1,21.1,0.637,2024-11-04,0.0,IND @ DAL,5.5,126.4,Dallas,1610612742,Mavericks,0.227,105.5,87.92,0.533,106.0,0.556,IND,9.4,0.645,W
0022400166,Denver,Nuggets,Regular Season,2024-25,0.707,19.6,1.71,115.5,0.61,577.7,15.5,593.1,20.5,0.554,2024-11-04,1.0,DEN vs. TOR,3.1,118.6,Toronto,1610612761,Raptors,0.37,102.5,85.42,0.525,102.0,0.505,DEN,16.7,0.607,W
0022400166,Toronto,Raptors,Regular Season,2024-25,0.809,23.2,2.71,118.6,0.63,593.1,-15.5,577.7,20.5,0.519,2024-11-04,0.0,TOR @ DEN,-3.1,115.5,Denver,1610612743,Nuggets,0.39,102.5,85.42,0.475,103.0,0.495,TOR,13.6,0.536,L
0022400167,Philadelphia,76ers,Regular Season,2024-25,0.675,19.6,1.8,116.8,0.762,584.2,-9.9,574.3,20.2,0.575,2024-11-04,0.0,PHI @ PHX,-2.0,114.9,Phoenix,1610612756,Suns,0.229,101.0,84.17,0.47,101.0,0.478,PHI,14.9,0.611,L
0022400167,Phoenix,Suns,Regular Season,2024-25,0.571,17.8,1.71,114.9,0.771,574.3,9.9,584.2,20.2,0.579,2024-11-04,1.0,PHX vs. PHI,2.0,116.8,Philadelphia,1610612755,76ers,0.238,101.0,84.17,0.53,101.0,0.522,PHX,13.9,0.631,W
0022400168,Los Angeles,Clippers,Regular Season,2024-25,0.61,18.5,2.27,114.3,0.625,571.4,42.7,614.1,18.3,0.561,2024-11-04,1.0,LAC vs. SAS,8.5,122.8,San Antonio,1610612759,Spurs,0.333,91.5,76.25,0.496,92.0,0.471,LAC,12.0,0.58,W
0022400168,San Antonio,Spurs,Regular Season,2024-25,0.579,16.8,1.57,122.8,0.667,614.1,-42.7,571.4,18.3,0.506,2024-11-04,0.0,SAS @ LAC,-8.5,114.3,Los Angeles,1610612746,Clippers,0.375,91.5,76.25,0.504,91.0,0.529,SAS,15.4,0.551,L
0022400169,Charlotte,Hornets,Regular Season,2024-25,0.564,16.5,1.83,107.0,0.82,535.0,-5.6,529.4,20.2,0.511,2024-11-06,1.0,CHA vs. DET,-1.1,105.9,Detroit,1610612765,Pistons,0.196,101.0,84.17,0.483,102.0,0.505,CHA,11.8,0.556,W
0022400169,Detroit,Pistons,Regular Season,2024-25,0.739,23.8,3.09,105.9,0.804,529.4,5.6,535.0,20.2,0.543,2024-11-06,0.0,DET @ CHA,1.1,107.0,Charlotte,1610612766,Hornets,0.18,101.0,84.17,0.517,100.0,0.495,DET,11.0,0.546,L
0022400170,Orlando,Magic,Regular Season,2024-25,0.619,19.3,1.63,121.6,0.861,608.2,-30.1,578.1,19.3,0.555,2024-11-06,0.0,ORL @ IND,-6.0,115.6,Indiana,1610612754,Pacers,0.283,96.5,80.42,0.463,96.0,0.537,ORL,16.7,0.594,L
0022400170,Indiana,Pacers,Regular Season,2024-25,0.512,17.1,1.91,115.6,0.717,578.1,30.1,608.2,19.3,0.618,2024-11-06,1.0,IND vs. ORL,6.0,121.6,Orlando,1610612753,Magic,0.139,96.5,80.42,0.537,97.0,0.463,IND,11.3,0.675,W
0022400171,Atlanta,Hawks,Regular Season,2024-25,0.689,20.7,3.88,116.0,0.773,580.0,31.1,611.1,19.9,0.525,2024-11-06,1.0,ATL vs. NYK,6.2,122.2,New York,1610612752,Knicks,0.345,99.5,82.92,0.528,99.0,0.529,ATL,8.1,0.552,W
0022400171,New York,Knicks,Regular Season,2024-25,0.707,21.0,1.81,122.2,0.655,611.1,-31.1,580.0,19.9,0.619,2024-11-06,0.0,NYK @ ATL,-6.2,116.0,Atlanta,1610612737,Hawks,0.227,99.5,82.92,0.472,100.0,0.471,NYK,16.0,0.64,L
0022400172,Boston,Celtics,Regular Season,2024-25,0.579,16.5,1.83,122.9,0.692,614.6,-31.3,583.3,19.2,0.528,2024-11-06,1.0,BOS vs. GSW,-6.3,116.7,San Francisco,1610612744,Warriors,0.291,96.0,80.0,0.461,96.0,0.486,BOS,12.5,0.564,L
0022400172,San Francisco,Warriors,Regular Season,2024-25,0.524,16.4,2.0,116.7,0.709,583.3,31.3,614.6,19.2,0.538,2024-11-06,0.0,GSW @ BOS,6.3,122.9,Boston,1610612738,Celtics,0.308,96.0,80.0,0.539,96.0,0.514,GSW,11.5,0.581,W
0022400173,Houston,Rockets,Regular Season,2024-25,0.519,19.3,2.33,97.1,0.792,485.4,131.1,616.5,20.6,0.615,2024-11-06,1.0,HOU vs. SAS,26.2,123.3,San Antonio,1610612759,Spurs,0.298,103.0,85.83,0.618,103.0,0.547,HOU,11.7,0.619,W
0022400173,San Antonio,Spurs,Regular Season,2024-25,0.541,15.2,1.0,123.3,0.702,616.5,-131.1,485.4,20.6,0.53,2024-11-06,0.0,SAS @ HOU,-26.2,97.1,Houston,1610612745,Rockets,0.208,103.0,85.83,0.382,103.0,0.453,SAS,19.4,0.555,L
0022400174,Memphis,Grizzlies,Regular Season,2024-25,0.583,18.8,1.56,111.8,0.788,558.8,77.1,635.9,20.5,0.608,2024-11-06,1.0,MEM vs. LAL,15.4,127.2,Los Angeles,1610612747,Lakers,0.388,102.5,85.42,0.57,103.0,0.594,MEM,17.5,0.635,W
0022400174,Los Angeles,Lakers,Regular Season,2024-25,0.561,16.9,2.09,127.2,0.612,635.9,-77.1,558.8,20.5,0.522,2024-11-06,0.0,LAL @ MEM,-15.4,111.8,Memphis,1610612763,Grizzlies,0.212,102.5,85.42,0.43,102.0,0.406,LAL,10.8,0.558,L
0022400175,Cleveland,Cavaliers,Regular Season,2024-25,0.635,21.9,2.54,124.5,0.75,622.4,32.6,655.0,19.8,0.63,2024-11-06,0.0,CLE @ NOP,6.5,131.0,New Orleans,1610612740,Pelicans,0.391,99.0,82.5,0.547,100.0,0.574,CLE,13.0,0.644,W
0022400175,New Orleans,Pelicans,Regular Season,2024-25,0.5,16.0,2.1,131.0,0.609,655.0,-32.6,622.4,19.8,0.551,2024-11-06,1.0,NOP vs. CLE,-6.5,124.5,Cleveland,1610612739,Cavaliers,0.25,99.0,82.5,0.453,98.0,0.426,NOP,10.2,0.608,L
0022400176,Chicago,Bulls,Regular Season,2024-25,0.694,17.0,1.09,111.2,0.76,556.1,-93.5,462.6,21.4,0.488,2024-11-06,0.0,CHI @ DAL,-18.7,92.5,Dallas,1610612742,Mavericks,0.273,107.0,89.17,0.394,107.0,0.505,CHI,21.5,0.515,L
0022400176,Dallas,Mavericks,Regular Season,2024-25,0.733,21.7,2.2,92.5,0.727,462.6,93.5,556.1,21.4,0.548,2024-11-06,1.0,DAL vs. CHI,18.7,111.2,Chicago,1610612741,Bulls,0.24,107.0,89.17,0.606,107.0,0.495,DAL,14.0,0.582,W
0022400177,Denver,Nuggets,Regular Season,2024-25,0.81,21.4,1.89,111.9,0.75,559.6,9.2,568.8,21.8,0.562,2024-11-06,1.0,DEN vs. OKC,1.8,113.8,Oklahoma City,1610612760,Thunder,0.32,109.0,90.83,0.533,109.0,0.555,DEN,16.5,0.599,W
0022400177,Oklahoma City,Thunder,Regular Season,2024-25,0.659,19.0,2.07,113.8,0.68,568.8,-9.2,559.6,21.8,0.52,2024-11-06,0.0,OKC @ DEN,-1.8,111.9,Denver,1610612743,Nuggets,0.25,109.0,90.83,0.467,109.0,0.445,OKC,12.8,0.554,L
0022400178,Miami,Heat,Regular Season,2024-25,0.675,19.4,2.7,117.3,0.727,586.7,-15.3,571.4,19.6,0.505,2024-11-06,0.0,MIA @ PHX,-3.1,114.3,Phoenix,1610612756,Suns,0.269,98.0,81.67,0.487,98.0,0.479,MIA,10.2,0.556,L
0022400178,Phoenix,Suns,Regular Season,2024-25,0.69,21.0,1.81,114.3,0.731,571.4,15.3,586.7,19.6,0.607,2024-11-06,1.0,PHX vs. MIA,3.1,117.3,Miami,1610612748,Heat,0.273,98.0,81.67,0.513,98.0,0.521,PHX,16.3,0.626,W
0022400179,Philadelphia,76ers,Regular Season,2024-25,0.475,15.7,0.95,120.9,0.719,604.4,-65.9,538.5,18.2,0.596,2024-11-06,0.0,PHI @ LAC,-13.2,107.7,Los Angeles,1610612746,Clippers,0.297,91.0,75.83,0.406,91.0,0.493,PHI,22.0,0.602,L
0022400179,Los Angeles,Clippers,Regular Season,2024-25,0.659,21.3,1.42,107.7,0.703,538.5,65.9,604.4,18.2,0.653,2024-11-06,1.0,LAC vs. PHI,13.2,120.9,Philadelphia,1610612755,76ers,0.281,91.0,75.83,0.594,91.0,0.507,LAC,20.9,0.684,W
0022400180,Sacramento,Kings,Regular Season,2024-25,0.619,18.6,2.6,113.8,0.739,569.1,73.0,642.1,18.9,0.522,2024-11-06,1.0,SAC vs. TOR,14.6,128.4,Toronto,1610612761,Raptors,0.438,94.5,78.75,0.588,95.0,0.585,SAC,10.5,0.586,W
0022400180,Toronto,Raptors,Regular Season,2024-25,0.581,19.1,2.08,128.4,0.563,642.1,-73.0,569.1,18.9,0.545,2024-11-06,0.0,TOR @ SAC,-14.6,113.8,Sacramento,1610612758,Kings,0.261,94.5,78.75,0.412,94.0,0.415,TOR,12.8,0.566,L
0022400181,Chicago,Bulls,Regular Season,2024-25,0.638,21.6,2.31,137.8,0.595,688.8,-75.4,613.4,19.5,0.619,2024-11-07,1.0,CHI vs. MIN,-15.1,122.7,Minnesota,1610612750,Timberwolves,0.273,97.5,81.25,0.444,97.0,0.43,CHI,13.4,0.629,L
0022400181,Minnesota,Timberwolves,Regular Season,2024-25,0.569,20.1,2.07,122.7,0.727,613.4,75.4,688.8,19.5,0.634,2024-11-07,0.0,MIN @ CHI,15.1,137.8,Chicago,1610612741,Bulls,0.405,97.5,81.25,0.556,98.0,0.57,MIN,14.3,0.672,W
0022400182,Milwaukee,Bucks,Regular Season,2024-25,0.465,15.5,1.82,103.1,0.773,515.5,118.6,634.0,19.4,0.601,2024-11-07,1.0,MIL vs. UTA,23.7,126.8,Utah,1610612762,Jazz,0.289,97.0,80.83,0.582,97.0,0.528,MIL,11.3,0.633,W
0022400182,Utah,Jazz,Regular Season,2024-25,0.727,18.3,1.09,126.8,0.711,634.0,-118.6,515.5,19.4,0.539,2024-11-07,0.0,UTA @ MIL,-23.7,103.1,Milwaukee,1610612749,Bucks,0.227,97.0,80.83,0.418,97.0,0.472,UTA,22.7,0.589,L
0022400183,San Antonio,Spurs,Regular Season,2024-25,0.795,24.6,2.19,110.5,0.66,552.6,75.0,627.7,18.9,0.634,2024-11-07,1.0,SAS vs. POR,15.0,125.5,Portland,1610612757,Trail Blazers,0.317,94.5,78.75,0.592,94.0,0.505,SAS,17.0,0.656,W
0022400183,Portland,Trail Blazers,Regular Season,2024-25,0.561,17.2,1.64,125.5,0.683,627.7,-75.0,552.6,18.9,0.529,2024-11-07,0.0,POR @ SAS,-15.0,110.5,San Antonio,1610612759,Spurs,0.34,94.5,78.75,0.408,95.0,0.495,POR,14.7,0.549,L
0022400184,Charlotte,Hornets,Regular Season,2024-25,0.605,17.0,1.53,88.3,0.852,441.5,106.4,547.9,18.8,0.517,2024-11-08,1.0,CHA vs. IND,21.3,109.6,Indiana,1610612754,Pacers,0.358,94.0,78.33,0.601,94.0,0.607,CHA,16.0,0.541,W
0022400184,Indiana,Pacers,Regular Season,2024-25,0.727,19.0,1.71,109.6,0.642,547.9,-106.4,441.5,18.8,0.452,2024-11-08,0.0,IND @ CHA,-21.3,88.3,Charlotte,1610612766,Hornets,0.148,94.0,78.33,0.399,94.0,0.393,IND,14.9,0.465,L
0022400185,Atlanta,Hawks,Regular Season,2024-25,0.682,19.0,1.67,115.1,0.674,575.5,-10.1,565.4,21.3,0.531,2024-11-08,0.0,ATL @ DET,-2.0,113.1,Detroit,1610612765,Pistons,0.382,106.5,88.75,0.494,107.0,0.515,ATL,16.8,0.565,L
0022400185,Detroit,Pistons,Regular Season,2024-25,0.614,18.2,1.29,113.1,0.618,565.4,10.1,575.5,21.3,0.587,2024-11-08,1.0,DET vs. ATL,2.0,115.1,Atlanta,1610612737,Hawks,0.326,106.5,88.75,0.506,106.0,0.485,DET,19.8,0.612,W
0022400186,Orlando,Magic,Regular Season,2024-25,0.622,20.1,1.87,91.7,0.736,458.3,140.6,599.0,19.2,0.57,2024-11-08,1.0,ORL vs. NOP,28.1,119.8,New Orleans,1610612740,Pelicans,0.366,96.0,80.0,0.687,96.0,0.574,ORL,15.6,0.604,W
0022400186,New Orleans,Pelicans,Regular Season,2024-25,0.563,14.1,1.13,119.8,0.634,599.0,-140.6,458.3,19.2,0.44,2024-11-08,0.0,NOP @ ORL,-28.1,91.7,Orlando,1610612753,Magic,0.264,96.0,80.0,0.313,96.0,0.426,NOP,16.7,0.481,L
0022400187,Boston,Celtics,Regular Season,2024-25,0.59,17.2,1.77,103.0,0.65,514.9,19.8,534.7,18.29,0.511,2024-11-08,1.0,BOS vs. BKN,4.0,106.9,Brooklyn,1610612751,Nets,0.212,91.47,76.23,0.539,101.0,0.446,BOS,12.9,0.549,W
0022400187,Brooklyn,Nets,Regular Season,2024-25,0.585,16.6,1.85,106.9,0.788,534.7,-19.8,514.9,18.29,0.46,2024-11-08,0.0,BKN @ BOS,-4.0,103.0,Boston,1610612738,Celtics,0.35,91.47,76.23,0.461,101.0,0.554,BKN,12.9,0.488,L
0022400188,Cleveland,Cavaliers,Regular Season,2024-25,0.717,21.9,1.65,109.3,0.736,546.7,88.8,635.5,21.4,0.659,2024-11-08,1.0,CLE vs. GSW,17.8,127.1,San Francisco,1610612744,Warriors,0.275,107.0,89.17,0.58,107.0,0.538,CLE,18.7,0.699,W
0022400188,San Francisco,Warriors,Regular Season,2024-25,0.681,20.9,1.88,127.1,0.725,635.5,-88.8,546.7,21.4,0.546,2024-11-08,0.0,GSW @ CLE,-17.8,109.3,Cleveland,1610612739,Cavaliers,0.264,107.0,89.17,0.42,107.0,0.462,GSW,15.9,0.562,L
0022400189,Milwaukee,Bucks,Regular Season,2024-25,0.556,15.5,1.67,123.4,0.64,617.0,-122.3,494.7,18.9,0.476,2024-11-08,0.0,MIL @ NYK,-24.5,98.9,New York,1610612752,Knicks,0.28,94.5,78.75,0.371,95.0,0.46,MIL,12.6,0.505,L
0022400189,New York,Knicks,Regular Season,2024-25,0.814,24.0,3.18,98.9,0.72,494.7,122.3,617.0,18.9,0.549,2024-11-08,1.0,NYK vs. MIL,24.5,123.4,Milwaukee,1610612749,Bucks,0.36,94.5,78.75,0.629,94.0,0.54,NYK,11.7,0.584,W
0022400190,Dallas,Mavericks,Regular Season,2024-25,0.439,15.0,1.64,123.9,0.711,619.6,-5.4,614.1,18.4,0.581,2024-11-08,1.0,DAL vs. PHX,-1.1,122.8,Phoenix,1610612756,Suns,0.256,92.0,76.67,0.485,92.0,0.5,DAL,12.0,0.63,L
0022400190,Phoenix,Suns,Regular Season,2024-25,0.605,19.8,2.89,122.8,0.744,614.1,5.4,619.6,18.4,0.587,2024-11-08,0.0,PHX @ DAL,1.1,123.9,Dallas,1610612742,Mavericks,0.289,92.0,76.67,0.515,92.0,0.5,PHX,9.8,0.607,W
0022400191,Memphis,Grizzlies,Regular Season,2024-25,0.652,19.4,1.58,99.0,0.702,495.2,114.3,609.5,21.0,0.546,2024-11-08,1.0,MEM vs. WAS,22.9,121.9,Washington,1610612764,Wizards,0.407,105.0,87.5,0.607,105.0,0.559,MEM,18.1,0.593,W
0022400191,Washington,Wizards,Regular Season,2024-25,0.711,18.2,1.5,121.9,0.593,609.5,-114.3,495.2,21.0,0.457,2024-11-08,0.0,WAS @ MEM,-22.9,99.0,Memphis,1610612763,Grizzlies,0.298,105.0,87.5,0.393,105.0,0.441,WAS,17.1,0.504,L
0022400192,Houston,Rockets,Regular Season,2024-25,0.487,13.7,1.12,122.3,0.787,611.7,-92.2,519.4,20.6,0.494,2024-11-08,0.0,HOU @ OKC,-18.4,103.9,Oklahoma City,1610612760,Thunder,0.309,103.0,85.83,0.405,103.0,0.529,HOU,16.5,0.527,L
0022400192,Oklahoma City,Thunder,Regular Season,2024-25,0.522,17.6,2.18,103.9,0.691,519.4,92.2,611.7,20.6,0.589,2024-11-08,1.0,OKC vs. HOU,18.4,122.3,Houston,1610612745,Rockets,0.213,103.0,85.83,0.595,103.0,0.471,OKC,10.7,0.629,W
0022400193,Minnesota,Timberwolves,Regular Season,2024-25,0.681,20.4,1.6,99.0,0.714,495.1,115.4,610.6,20.7,0.598,2024-11-08,1.0,MIN vs. POR,23.1,122.1,Portland,1610612757,Trail Blazers,0.423,103.5,86.25,0.639,104.0,0.574,MIN,19.2,0.616,W
0022400193,Portland,Trail Blazers,Regular Season,2024-25,0.333,9.8,0.76,122.1,0.577,610.6,-115.4,495.1,20.7,0.462,2024-11-08,0.0,POR @ MIN,-23.1,99.0,Minnesota,1610612750,Timberwolves,0.286,103.5,86.25,0.361,103.0,0.426,POR,16.5,0.502,L
0022400194,Miami,Heat,Regular Season,2024-25,0.717,22.1,2.36,131.1,0.781,655.3,-63.1,592.2,20.6,0.596,2024-11-08,0.0,MIA @ DEN,-12.6,118.4,Denver,1610612743,Nuggets,0.265,103.0,85.83,0.423,103.0,0.469,MIA,13.6,0.612,L
0022400194,Denver,Nuggets,Regular Season,2024-25,0.74,25.2,2.06,118.4,0.735,592.2,63.1,655.3,20.6,0.728,2024-11-08,1.0,DEN vs. MIA,12.6,131.1,Miami,1610612748,Heat,0.219,103.0,85.83,0.577,103.0,0.531,DEN,17.5,0.755,W
0022400195,Philadelphia,76ers,Regular Season,2024-25,0.718,19.9,3.5,119.6,0.767,597.9,-45.9,552.1,19.3,0.474,2024-11-08,0.0,PHI @ LAL,-9.2,110.4,Los Angeles,1610612747,Lakers,0.279,96.5,80.42,0.433,96.0,0.481,PHI,8.3,0.499,L
0022400195,Los Angeles,Lakers,Regular Season,2024-25,0.636,20.7,2.15,110.4,0.721,552.1,45.9,597.9,19.3,0.612,2024-11-08,1.0,LAL vs. PHI,9.2,119.6,Philadelphia,1610612755,76ers,0.233,96.5,80.42,0.567,97.0,0.519,LAL,13.4,0.636,W
0022400196,Los Angeles,Clippers,Regular Season,2024-25,0.556,15.3,0.95,100.0,0.86,500.0,51.5,551.5,19.5,0.531,2024-11-08,0.0,LAC @ SAC,10.3,110.3,Sacramento,1610612758,Kings,0.319,97.5,81.25,0.524,97.0,0.578,LAC,21.6,0.587,W
0022400196,Sacramento,Kings,Regular Season,2024-25,0.514,15.4,1.36,110.3,0.681,551.5,-51.5,500.0,19.5,0.494,2024-11-08,1.0,SAC vs. LAC,-10.3,100.0,Los Angeles,1610612746,Clippers,0.14,97.5,81.25,0.476,98.0,0.422,SAC,14.3,0.553,L
0022400197,Utah,Jazz,Regular Season,2024-25,0.605,16.7,1.28,105.8,0.792,528.8,4.8,533.7,20.8,0.524,2024-11-09,0.0,UTA @ SAS,1.0,106.7,San Antonio,1610612759,Spurs,0.25,104.0,86.67,0.517,104.0,0.521,UTA,17.3,0.57,W
0022400197,San Antonio,Spurs,Regular Season,2024-25,0.763,20.3,1.45,106.7,0.75,533.7,-4.8,528.8,20.8,0.547,2024-11-09,1.0,SAS vs. UTA,-1.0,105.8,Utah,1610612762,Jazz,0.208,104.0,86.67,0.483,104.0,0.479,SAS,19.2,0.589,L
